term_str,n,tfidf_mean,df,dfidf,p,i,max_pos,n_pos,stop
view,219,0.003667842211012629,142,270.9707336621381,0.00025334584252531436,11.94660422551562,NN,7.0,0
views,39,0.0010305558133876537,29,121.80031110131651,4.511638291546694e-05,14.435989066254544,NNS,5.0,0
vigorous,38,0.0010167360326500837,30,124.53303381451971,4.3959552584301115e-05,14.473463771673208,JJ,3.0,0
vigour,44,0.0010190327164046338,30,124.53303381451971,5.090053457129603e-05,14.261959666479497,NN,4.0,0
vile,53,0.0012921267679867454,43,156.16425962645437,6.13120075517884e-05,13.993470830553594,NN,7.0,0
village,204,0.004461421064427383,98,239.44162410710882,0.00023599338755782705,12.048965943145298,NN,7.0,0
villages,41,0.0012040443868521296,28,119.01783041964401,4.7430043577798574e-05,14.36383928049871,NNS,3.0,0
violence,47,0.0014685867143204056,41,151.7180284437848,5.4371025564793485e-05,14.166802433439155,NN,4.0,0
violent,65,0.0018865955574063396,56,182.03566083928803,7.519397152577823e-05,13.699023472088339,JJ,2.0,0
violently,35,0.0010804478893926162,29,121.80031110131651,4.048906159080366e-05,14.592108268171827,NN,4.0,0
viper,37,0.000997710853896586,15,77.26651690725986,4.28027222531353e-05,14.511937919487844,NNP,4.0,0
virtue,42,0.0013590552999681118,31,127.21765778354131,4.858687390896439e-05,14.329073862338033,NN,3.0,0
viserys,169,0.003920025968662938,32,129.85573512829362,0.00019550432596702338,12.32051184883461,NNP,7.0,0
visible,70,0.0019027936587701823,62,192.43531556708263,8.097812318160733e-05,13.592108268171827,JJ,7.0,0
vision,70,0.001738202437851802,49,168.72081205355443,8.097812318160733e-05,13.592108268171827,NN,2.0,0
visit,177,0.0040557589486941836,121,258.83454674363435,0.00020475896861634995,12.253785735033796,NN,8.0,0
visited,56,0.001626881339084683,49,168.72081205355443,6.478249854528586e-05,13.91403636305919,VBD,4.0,0
visitors,40,0.0012254981594064795,35,137.5048047034973,4.627321324663276e-05,14.399463190229431,NNS,5.0,0
visor,43,0.0013373810432758247,29,121.80031110131651,4.9743704240130216e-05,14.295126530414695,NN,2.0,0
voice,1294,0.011927130371419112,416,148.7416339211228,0.0014969384485285697,9.383769383124285,NN,10.0,0
voices,221,0.0036966776877925787,141,270.5000922208139,0.000255659503187646,11.933488725725361,NNS,6.0,0
vow,64,0.0014479337608800248,50,170.70677664922255,7.403714119461241e-05,13.721391285116793,NN,7.0,0
vowed,41,0.0011700661772078515,35,137.5048047034973,4.7430043577798574e-05,14.36383928049871,VBD,6.0,0
vows,97,0.002164860822557192,63,194.08484335333335,0.00011221254212308444,13.121478442929666,NNS,4.0,0
voyage,65,0.0017068389852241763,36,139.97040196740707,7.519397152577823e-05,13.699023472088339,NN,1.0,0
vulcan,51,0.001450046644163163,17,84.49899098565022,5.899834688945676e-05,14.048965943145298,NNP,4.0,0
wager,42,0.0011435858102682517,36,139.97040196740707,4.858687390896439e-05,14.329073862338033,NN,7.0,0
wagon,49,0.0015994395745287473,21,97.97916029958873,5.668468622712513e-05,14.106681441001585,NN,2.0,0
wagons,64,0.0020200680212246703,32,129.85573512829362,7.403714119461241e-05,13.721391285116793,NNS,3.0,0
wailing,48,0.0011872012075594487,35,137.5048047034973,5.552785589595931e-05,14.136428784395637,NNP,7.0,0
waist,93,0.0019205572207059538,78,216.26198130396034,0.00010758522079842115,13.182232474008762,NN,3.0,0
waistcoat,59,0.001580442035225525,35,137.5048047034973,6.825298953878332e-05,13.838748235754952,NN,2.0,0
wait,367,0.005012689575888324,223,280.3314764930683,0.00042455673153785555,11.20175503227358,VB,11.0,0
waited,230,0.003915348824722946,179,281.7774942435906,0.0002660709761681383,11.875901234172417,VBD,7.0,0
waiting,355,0.005065551852141422,223,280.3314764930683,0.0004106747675638657,11.249716070724748,VBG,8.0,0
waits,35,0.001031886528323937,25,110.35338832461127,4.048906159080366e-05,14.592108268171827,VBZ,8.0,0
wake,179,0.0033144757117098645,126,262.1696867066667,0.00020707262927868158,12.237575507852537,VB,7.0,0
waking,60,0.0016567383496963492,54,178.3676279121682,6.940981986994914e-05,13.814500689508275,VBG,7.0,0
walder,221,0.005188443091844503,37,142.39591921381836,0.000255659503187646,11.933488725725361,NNP,4.0,0
walder frey,43,0.0011731462985815956,25,110.35338832461127,4.9743704240130216e-05,14.295126530414695,,,0
walders,70,0.0019511152896588022,21,97.97916029958873,8.097812318160733e-05,13.592108268171827,NNP,5.0,0
walk,424,0.006197440762979246,235,277.64657240563133,0.0004904960604143072,10.993470830553594,VB,6.0,0
walked,456,0.0061293156395318725,234,277.90471874313045,0.0005275146310116134,10.888501270952052,VBD,7.0,0
walking,205,0.00372730141228309,133,266.36033520531214,0.00023715021788899286,12.041911185611347,VBG,5.0,0
wall,1166,0.013277701818235387,308,243.69119607579654,0.0013488641661393449,9.534039211916296,NN,10.0,0
walls,772,0.009058210525331721,269,265.37639789448644,0.0008930730156600122,10.128934247848713,NNS,12.0,0
wandered,75,0.0018475230966057989,56,182.03566083928803,8.676227483743641e-05,13.492572594620912,VBD,6.0,0
wandering,107,0.0021597899889999263,86,226.3285192529087,0.00012378084543474262,12.979924298715646,VBG,7.0,0
want,1429,0.013733992508289824,407,158.36644256662203,0.0016531105432359553,9.240601084020977,VBP,8.0,0
want know,69,0.001620048998878982,56,182.03566083928803,7.982129285044151e-05,13.612866828338625,,,0
wanted,761,0.008665941259817168,326,231.21992334016005,0.0008803478820171882,10.149638641613247,VBD,8.0,0
wanting,74,0.0016936067797953531,66,198.8974418244477,8.56054445062706e-05,13.511937919487844,VBG,6.0,0
wants,213,0.0038584024552466155,137,268.51447065241496,0.0002464048605383194,11.986681664890956,VBZ,5.0,0
war,698,0.008738897184055669,181,282.02439625735065,0.0008074675711537416,10.274308058907142,NN,13.0,0
ward,64,0.0014538425296055472,49,168.72081205355443,7.403714119461241e-05,13.721391285116793,NN,5.0,0
warm,344,0.004962119471942183,212,281.97510885754707,0.0003979496339210417,11.295126530414695,JJ,10.0,0
warmth,91,0.002133499000524249,70,205.00960940699463,0.00010527156013608952,13.213596644918097,NN,5.0,0
warn,80,0.0017730377784312308,71,206.48536683106906,9.254642649326551e-05,13.399463190229431,VB,6.0,0
warned,157,0.0029468263015741654,115,254.43769225870207,0.00018162236199303357,12.426770536225167,VBD,9.0,0
warning,89,0.0020073565583368543,73,209.3762029631786,0.00010295789947375788,13.245657854150396,NN,4.0,0
warnt,35,0.0012373737642632089,16,80.92786756414681,4.048906159080366e-05,14.592108268171827,VBZ,7.0,0
warrior,184,0.003156957922280506,82,221.43605688756955,0.00021285678093451067,12.19782932905978,JJ,5.0,0
warriors,140,0.0026521289879317517,60,189.06606762903942,0.00016195624636321465,12.592108268171827,NNS,7.0,0
wars,82,0.001504035769284971,57,183.83079738988275,9.486008715559715e-05,13.36383928049871,NNS,7.0,0
wary,58,0.0013201664473853126,53,176.49377721438677,6.709615920761749e-05,13.863410289989222,JJ,7.0,0
wash,129,0.0027573662493281742,98,239.44162410710882,0.00014923111272039063,12.710164029693539,VB,7.0,0
washed,142,0.0028700797091004027,107,247.8681467903091,0.0001642699070255463,12.571644165612112,VBD,5.0,0
washing,53,0.0015993082929093882,42,153.95832059917745,6.13120075517884e-05,13.993470830553594,VBG,4.0,0
wasnt,252,0.004353873487051987,131,265.218502480046,0.00029152124345378636,11.744111361616877,VBZ,12.0,0
waste,108,0.00199463338069345,80,218.88509022974506,0.00012493767576590844,12.966503782953325,NN,7.0,0
wasted,60,0.0015306876833378574,53,176.49377721438677,6.940981986994914e-05,13.814500689508275,VBN,7.0,0
watch,731,0.008744284621931664,280,260.0384376279786,0.0008456429720822136,10.207663689164356,NNP,8.0,0
watched,400,0.005680296355122662,220,280.85904203159356,0.00046273213246632755,11.077535095342068,VBD,9.0,0
watching,241,0.003969844895967042,181,282.02439625735065,0.00027879610981096234,11.808501948886832,VBG,9.0,0
water,1198,0.012912847413468407,331,227.49772858009817,0.001385882736736651,9.494979092328007,NN,15.0,0
water nan,51,0.001382572020800563,37,142.39591921381836,5.899834688945676e-05,14.048965943145298,,,0
waters,174,0.003185160115457859,100,241.41355329844512,0.0002012884776228525,12.278447789268064,NNS,7.0,0
watery,60,0.0012755168524201332,37,142.39591921381836,6.940981986994914e-05,13.814500689508275,NN,4.0,0
wave,67,0.0014801807384514322,45,160.47623818932755,7.750763218810986e-05,13.655302094659021,NN,4.0,0
waved,113,0.002183819940471379,91,232.06793451300365,0.00013072182742173753,12.901212322701605,VBD,3.0,0
waves,104,0.0020791861392058957,59,187.34557173044274,0.00012031035444124517,13.0209515669757,NNS,5.0,0
waving,48,0.0012033882697506562,43,156.16425962645437,5.552785589595931e-05,14.136428784395637,VBG,3.0,0
wax,49,0.0013657324881539915,36,139.97040196740707,5.668468622712513e-05,14.106681441001585,NN,3.0,0
way,2655,0.021049847298231898,503,42.03929787568539,0.003071384529245249,8.346895139425277,NN,13.0,0
way home,35,0.0010785964249663978,29,121.80031110131651,4.048906159080366e-05,14.592108268171827,,,0
way said,43,0.0010632265303724036,40,149.44254511487253,4.9743704240130216e-05,14.295126530414695,,,0
ways,163,0.0031792767634510164,129,264.03261628633396,0.00018856334398002848,12.372663130885716,NNS,6.0,0
weak,202,0.003464202008468403,134,266.9149393283881,0.0002336797268954954,12.063179802365,JJ,9.0,0
weakness,59,0.001466856986140032,54,178.3676279121682,6.825298953878332e-05,13.838748235754952,NN,5.0,0
wealth,76,0.001626398700867383,47,164.65993494083233,8.791910516860223e-05,13.473463771673208,NN,6.0,0
wealthy,35,0.0009431005144040107,28,119.01783041964401,4.048906159080366e-05,14.592108268171827,JJ,5.0,0
weapon,98,0.0020752736362570834,57,183.83079738988275,0.00011336937245425025,13.106681441001585,NN,6.0,0
weapons,93,0.0020048494156965635,68,201.99596394260087,0.00010758522079842115,13.182232474008762,NNS,3.0,0
wear,146,0.002741789600872119,112,252.07132167857606,0.00016889722835020956,12.531566726236775,VB,5.0,0
wearing,106,0.0023548151084726134,87,227.50919574120894,0.0001226240151035768,12.993470830553594,VBG,5.0,0
weary,155,0.0028789772389002204,117,255.95235937156522,0.00017930870133070194,12.445266879842556,JJ,8.0,0
weasel,49,0.0015417770353977139,20,94.72127255743628,5.668468622712513e-05,14.106681441001585,NN,4.0,0
weather,93,0.0022443906209445802,68,201.99596394260087,0.00010758522079842115,13.182232474008762,NN,6.0,0
wed,275,0.005496573161421002,129,264.03261628633396,0.0003181283410706002,11.618103476704771,VB,13.0,0
wedding,232,0.004876819523690257,88,228.67328916272533,0.00026838463683046996,11.863410289989222,NN,6.0,0
wedding feast,36,0.0010956367613551862,22,101.16832229068132,4.164589192196948e-05,14.55146628367448,,,0
week,140,0.0033248763504266023,91,232.06793451300365,0.00016195624636321465,12.592108268171827,NN,5.0,0
weeks,77,0.0023014375586470686,60,189.06606762903942,8.907593549976806e-05,13.454604744421891,NNS,6.0,0
weep,82,0.0019258927845564654,66,198.8974418244477,9.486008715559715e-05,13.36383928049871,VB,6.0,0
weeping,136,0.002965997384499379,89,229.82098796955722,0.00015732892503855138,12.633928443866454,VBG,10.0,0
weese,57,0.0023814911710341048,6,38.83817533222812,6.593932887645167e-05,13.888501270952052,NNP,5.0,0
weight,176,0.0029639633751667397,128,263.4229405131745,0.00020360213828518413,12.261959666479497,NN,5.0,0
weirwood,70,0.0019801691835449452,34,134.99798197130045,8.097812318160733e-05,13.592108268171827,NN,3.0,0
welcome,171,0.0029589599001514587,126,262.1696867066667,0.00019781798662935505,12.303538770230896,JJ,11.0,0
wemmick,256,0.010939989510036337,18,87.98520098370354,0.00029614856477844963,11.721391285116793,NNP,4.0,0
wench,147,0.003711018835377957,31,127.21765778354131,0.00017005405868137537,12.52171894028043,NN,7.0,0
wendel,37,0.0012156238315899218,12,65.67635066445624,4.28027222531353e-05,14.511937919487844,NNP,1.0,0
wendy,662,0.02080465245917587,34,134.99798197130045,0.0007658216792317721,10.350703878309576,NNP,11.0,0
wendy said,62,0.002166837582392247,18,87.98520098370354,7.172348053228077e-05,13.767194974729918,,,0
wendys,57,0.0019532809121274013,26,113.29635212007018,6.593932887645167e-05,13.888501270952052,NNP,1.0,0
went,2145,0.018868122354707327,471,84.03039085195093,0.0024814010603506817,8.654629352729884,VBD,11.0,0
went away,43,0.0012052688921567014,38,144.78243995399242,4.9743704240130216e-05,14.295126530414695,,,0
went bed,35,0.0011961385721384501,32,129.85573512829362,4.048906159080366e-05,14.592108268171827,,,0
wept,125,0.0026273928874899198,93,234.25146078355644,0.00014460379139572736,12.755607000454706,VBD,9.0,0
werent,43,0.0011644887920879603,34,134.99798197130045,4.9743704240130216e-05,14.295126530414695,VBP,8.0,0
west,338,0.0048629554555386836,162,278.33895861967727,0.00039100865193404677,11.32051184883461,NN,10.0,0
western,67,0.0013604468261400001,44,158.33664458136266,7.750763218810986e-05,13.655302094659021,JJ,3.0,0
westeros,75,0.0015817664351731073,29,121.80031110131651,8.676227483743641e-05,13.492572594620912,NNP,4.0,0
wet,279,0.00459373362284533,155,276.1894342101654,0.00032275566239526346,11.597269973287606,NN,13.0,0
weve,81,0.001955070225262203,62,192.43531556708263,9.370325682443133e-05,13.381541282232169,NN,12.0,0
whats,231,0.003912730968811356,146,272.75240592635714,0.00026722780649930417,11.869642243700735,NN,17.0,0
wheel,39,0.0010612429059827177,33,132.44872091222382,4.511638291546694e-05,14.435989066254544,NN,4.0,0
wheeled,47,0.0013597299831902747,41,151.7180284437848,5.4371025564793485e-05,14.166802433439155,VBD,3.0,0
wheels,55,0.0014462196146373602,36,139.97040196740707,6.362566821412004e-05,13.940031571592133,NNS,4.0,0
whereon,56,0.0018759813859967045,20,94.72127255743628,6.478249854528586e-05,13.91403636305919,NN,5.0,0
wheres,43,0.0012024936883907695,37,142.39591921381836,4.9743704240130216e-05,14.295126530414695,VB,12.0,0
whilst,42,0.0009676496685608165,33,132.44872091222382,4.858687390896439e-05,14.329073862338033,NN,11.0,0
whip,78,0.002157821025934268,41,151.7180284437848,9.023276583093388e-05,13.435989066254544,NN,6.0,0
whirled,51,0.0013431812118563943,43,156.16425962645437,5.899834688945676e-05,14.048965943145298,VBD,4.0,0
whiskers,55,0.0013414470119768851,43,156.16425962645437,6.362566821412004e-05,13.940031571592133,NN,3.0,0
whisper,139,0.0026720807340568017,108,248.73525582433638,0.00016079941603204883,12.602450212393286,NN,7.0,0
whispered,348,0.005467857145146151,209,282.28221145176326,0.000402576955245705,11.278447789268064,VBD,9.0,0
whispering,87,0.0020564155895419095,64,195.71147025658726,0.00010064423881142625,13.278447789268064,NNP,5.0,0
whispering wood,36,0.0011539638003991819,19,91.39121997699621,4.164589192196948e-05,14.55146628367448,,,0
whispers,52,0.0013357716003270068,43,156.16425962645437,6.0155177220622586e-05,14.0209515669757,NNS,3.0,0
whistled,36,0.0009796170551989332,33,132.44872091222382,4.164589192196948e-05,14.55146628367448,VBD,5.0,0
white,1295,0.012729577216823901,366,198.4788297178988,0.0014980952788597355,9.382654902542876,JJ,11.0,0
white cloak,46,0.0012584668532384352,33,132.44872091222382,5.321419523362767e-05,14.19782932905978,,,0
white harbor,40,0.0010678538082244463,24,107.35270132891247,4.627321324663276e-05,14.399463190229431,,,0
white nan,46,0.0012390041575576578,40,149.44254511487253,5.321419523362767e-05,14.19782932905978,,,0
whitebeard,57,0.0014167473051057019,7,43.754457604911,6.593932887645167e-05,13.888501270952052,NNP,3.0,0
whod,94,0.0021386197833213895,63,194.08484335333335,0.00010874205112958697,13.166802433439155,NN,9.0,0
wholly,68,0.0018107257858963658,57,183.83079738988275,7.866446251927569e-05,13.633928443866454,RB,2.0,0
whore,100,0.0025816869361861253,46,162.5837692682995,0.00011568303311658189,13.077535095342068,NN,5.0,0
whores,61,0.001761975805226211,37,142.39591921381836,7.056665020111496e-05,13.790653947553906,NNS,6.0,0
whos,68,0.0017154366310730106,58,185.60062220263302,7.866446251927569e-05,13.633928443866454,NN,10.0,0
wicked,108,0.002803199819159823,78,216.26198130396034,0.00012493767576590844,12.966503782953325,JJ,8.0,0
wide,408,0.005031396256100104,211,282.08432468497006,0.0004719867751156541,11.048965943145298,JJ,14.0,0
widow,43,0.0011230706911566682,37,142.39591921381836,4.9743704240130216e-05,14.295126530414695,NN,4.0,0
wield,45,0.0009514679965757966,32,129.85573512829362,5.205736490246185e-05,14.229538188787119,VB,4.0,0
wife,569,0.00781166015310172,222,280.5138401228135,0.0006582364584333509,10.569106442810211,NN,10.0,0
wights,48,0.001127252966439422,16,80.92786756414681,5.552785589595931e-05,14.136428784395637,NNS,4.0,0
wild,321,0.004697369970404124,198,282.8697503305541,0.00037134253630422784,11.39496179799449,JJ,8.0,0
wilderness,38,0.0011497366556552804,34,134.99798197130045,4.3959552584301115e-05,14.473463771673208,NN,2.0,0
wildfire,61,0.001985735187601915,28,119.01783041964401,7.056665020111496e-05,13.790653947553906,NN,7.0,0
wildling,128,0.0032078586192122766,42,153.95832059917745,0.00014807428238922482,12.721391285116793,NN,3.0,0
wildlings,210,0.005122711494205818,53,176.49377721438677,0.00024293436954482198,12.00714576745067,NNS,6.0,0
wildly,71,0.0017769356103223347,65,197.31555413249689,8.213495351277314e-05,13.571644165612112,RB,8.0,0
willas,35,0.003254698341224586,8,48.463933782073404,4.048906159080366e-05,14.592108268171827,NNP,5.0,0
willing,86,0.0018688205768869494,70,205.00960940699463,9.948740848026043e-05,13.295126530414695,JJ,4.0,0
willow,50,0.0014660989150196125,15,77.26651690725986,5.7841516558290944e-05,14.077535095342068,NN,3.0,0
win,161,0.0030279470628402244,108,248.73525582433638,0.00018624968331769684,12.390474407002177,VB,5.0,0
wind,843,0.009793217861606005,289,255.20608563470566,0.0009752079691727853,10.00200246417471,NN,10.0,0
